State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Population below age 15 years (%),20.3,24.6
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1182,1225
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",1073,954
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),96.4,99.6
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),96.9,0
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Population living in households with electricity (%),99.7,99.7
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Population living in households with an improved drinkingwater source1 (%),98,96.3
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),85.5,84.1
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Households using clean fuel for cooking3 (%),44.7,24.3
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Households using iodized salt (%),99.2,98.8
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),32,12.8
Himachal Pradesh,2,Hamirpur,6,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 201920 (%),3.5,0
Himachal Pradesh,2,Hamirpur,6,Characteristics of Women,Women who are literate4 (%),94.8,0
Himachal Pradesh,2,Hamirpur,6,Characteristics of Women,Women with 10 or more years of schooling (%),76.1,67.6
Himachal Pradesh,2,Hamirpur,6,Marriage and Fertility,Women age 2024 years married before age 18 years (%),3.5,3
Himachal Pradesh,2,Hamirpur,6,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),0.6,0.9
Himachal Pradesh,2,Hamirpur,6,Marriage and Fertility,Women age 1519 years who were already mothers or pregnant at the time of the survey (%),2.8,1.6
Himachal Pradesh,2,Hamirpur,6,Marriage and Fertility,Women age 1524 years who use hygienic methods of protection during their menstrual period5 (%),94.3,82.7
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,Any method6 (%),57.7,44
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,Any modern method6 (%),51.4,43
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,Female sterilization (%),35,31
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,Male sterilization (%),1.1,0.3
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,IUD/PPIUD (%),1.3,0.5
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,Pill (%),1.1,2.1
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,Condom (%),12.4,9.1
Himachal Pradesh,2,Hamirpur,6,Current Use of Family Planning Methods,Injectables (%),0,0
Himachal Pradesh,2,Hamirpur,6,Unmet Need for Family Planning,Total unmet need7 (%),12.6,20
Himachal Pradesh,2,Hamirpur,6,Unmet Need for Family Planning,Unmet need for spacing7 (%),4.5,5.4
Himachal Pradesh,2,Hamirpur,6,Quality of Family Planning Services,Health worker ever talked to female nonusers about family planning (%),17.3,18.9
Himachal Pradesh,2,Hamirpur,6,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),32.7,47.1
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),67.5,70.1
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),59.4,73.6
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),82.8,85.2
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),69.9,53.8
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),33.5,19.9
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.8,96.7
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),88.9,81.2
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Average outofpocket expenditure per delivery in a public health facility (Rs,4229,4155
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0
Himachal Pradesh,2,Hamirpur,6,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),96.8,0
Himachal Pradesh,2,Hamirpur,6,Delivery Care,Institutional births (%),97.6,90.9
Himachal Pradesh,2,Hamirpur,6,Delivery Care,Institutional births in public facility (%),75.1,76.5
Himachal Pradesh,2,Hamirpur,6,Delivery Care,Home births that were conducted by skilled health personnel10 (%),0,3.7
Himachal Pradesh,2,Hamirpur,6,Delivery Care,Births attended by skilled health personnel10 (%),92.4,91.5
Himachal Pradesh,2,Hamirpur,6,Delivery Care,Births delivered by caesarean section (%),21.3,21.3
Himachal Pradesh,2,Hamirpur,6,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),42.7,54.1
Himachal Pradesh,2,Hamirpur,6,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),15.5,17.7
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),74.3,45.9
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from vaccination card only12 (%),100,64.1
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received BCG (%),88.6,88.3
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of polio vaccine13 (%),74.3,67.7
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or DPT vaccine (%),83,74.2
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received the first dose of measlescontaining vaccine (MCV) (%),85.2,77.6
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 2435 months who have received a second dose of measlescontaining vaccine (MCV) (%),40.9,0
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of rotavirus vaccine14 (%),77.1,0
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or hepatitis B vaccine (%),83,61.7
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 935 months who received a vitamin A dose in the last 6 months (%),80,87.8
Himachal Pradesh,2,Hamirpur,6,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who received most of their vaccinations in a public health facility (%),97,100
Himachal Pradesh,2,Hamirpur,6,Treatment of Childhood Diseases,Children age 1223 months who received most of their vaccinations in a private health facility (%),3,0
Himachal Pradesh,2,Hamirpur,6,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),12.4,6.2
Himachal Pradesh,2,Hamirpur,6,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Himachal Pradesh,2,Hamirpur,6,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Himachal Pradesh,2,Hamirpur,6,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Himachal Pradesh,2,Hamirpur,6,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.1,2.6
Himachal Pradesh,2,Hamirpur,6,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,78.2
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),38.1,40.1
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),0,0
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children age 68 months receiving solid or semisolid food and breastmilk16 (%),0,0
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 623 months receiving an adequate diet16, 17 (%)",31.7,17
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,"Nonbreastfeeding children age 623 months receiving an adequate diet16, 17 (%)",0,0
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,"Total children age 623 months receiving an adequate diet16, 17 (%)",31.8,18.9
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (heightforage)18 (%),27.3,29.3
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weightforheight)18 (%),14.9,12.6
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weightforheight)19 (%),4.9,5
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weightforage)18 (%),23.6,19.4
Himachal Pradesh,2,Hamirpur,6,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weightforheight)20 (%),0.8,3.3
Himachal Pradesh,2,Hamirpur,6,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,17.2,13.6
Himachal Pradesh,2,Hamirpur,6,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,37.1,30.9
Himachal Pradesh,2,Hamirpur,6,Nutritional Status of Women,Women who have high risk waisttohip ratio (‚â•0,59.6,0
Himachal Pradesh,2,Hamirpur,6,Anaemia among Children and Women,Children age 659 months who are anaemic (<11,52,41.2
Himachal Pradesh,2,Hamirpur,6,Anaemia among Children and Women,Nonpregnant women age 1549 years who are anaemic (<12,49.4,35.6
Himachal Pradesh,2,Hamirpur,6,Anaemia among Children and Women,Pregnant women age 1549 years who are anaemic (<11,0,0
Himachal Pradesh,2,Hamirpur,6,Anaemia among Children and Women,All women age 1549 years who are anaemic22 (%),49.5,35.8
Himachal Pradesh,2,Hamirpur,6,Anaemia among Children and Women,All women age 1519 years who are anaemic22 (%),48.2,29
Himachal Pradesh,2,Hamirpur,6,Blood Sugar Level among women,Blood sugar level  high (141160 mg/dl)23 (%),7.5,0
Himachal Pradesh,2,Hamirpur,6,Blood Sugar Level among women,Blood sugar level  very high (>160 mg/dl)23 (%),10.6,0
Himachal Pradesh,2,Hamirpur,6,Blood Sugar Level among women,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),19.2,0
Himachal Pradesh,2,Hamirpur,6,Blood Sugar Level among men,Blood sugar level  high (141160 mg/dl)23 (%),8,0
Himachal Pradesh,2,Hamirpur,6,Blood Sugar Level among men,Blood sugar level  very high (>160 mg/dl)23 (%),10.8,0
Himachal Pradesh,2,Hamirpur,6,Blood Sugar Level among men,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),21.2,0
Himachal Pradesh,2,Hamirpur,6,Hypertension among women,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),13.7,0
Himachal Pradesh,2,Hamirpur,6,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),6.8,0
Himachal Pradesh,2,Hamirpur,6,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),28.1,0
Himachal Pradesh,2,Hamirpur,6,Hypertension among men,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),22.6,0
Himachal Pradesh,2,Hamirpur,6,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),7.1,0
Himachal Pradesh,2,Hamirpur,6,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),35.2,0
Himachal Pradesh,2,Hamirpur,6,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),1,0
Himachal Pradesh,2,Hamirpur,6,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.4,0
Himachal Pradesh,2,Hamirpur,6,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0.2,0
Himachal Pradesh,2,Hamirpur,6,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),0.7,0
Himachal Pradesh,2,Hamirpur,6,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),33,0
Himachal Pradesh,2,Hamirpur,6,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.3,0
Himachal Pradesh,2,Hamirpur,6,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),29.2,0
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Female population age 6 years and above who ever attended school (%),84.1,83.4
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Population below age 15 years (%),21.1,23.8
Himachal Pradesh,2,Kangra,2,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",1051,1107
Himachal Pradesh,2,Kangra,2,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",795,781
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),98.1,97.1
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),90.8,0
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Population living in households with electricity (%),99.7,100
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Population living in households with an improved drinkingwater source1 (%),98.6,97.6
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),73.3,68
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Households using clean fuel for cooking3 (%),49.1,34.9
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Households using iodized salt (%),98.7,99.9
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),36.4,25.6
Himachal Pradesh,2,Kangra,2,Population and Household Profile,Children age 5 years who attended preprimary school during the school year 201920 (%),1.2,0
Himachal Pradesh,2,Kangra,2,Characteristics of Women,Women who are literate4 (%),94.4,0
Himachal Pradesh,2,Kangra,2,Characteristics of Women,Women with 10 or more years of schooling (%),69.9,65.8
Himachal Pradesh,2,Kangra,2,Marriage and Fertility,Women age 2024 years married before age 18 years (%),1.5,0
Himachal Pradesh,2,Kangra,2,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),1,1.8
Himachal Pradesh,2,Kangra,2,Marriage and Fertility,Women age 1519 years who were already mothers or pregnant at the time of the survey (%),0.8,0
Himachal Pradesh,2,Kangra,2,Marriage and Fertility,Women age 1524 years who use hygienic methods of protection during their menstrual period5 (%),89,83.7
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,Any method6 (%),59.1,47.9
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,Any modern method6 (%),52,41.3
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,Female sterilization (%),32.6,24.4
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,Male sterilization (%),0.5,0.8
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,IUD/PPIUD (%),1.3,0.8
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,Pill (%),1.1,0.9
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,Condom (%),16.4,14.5
Himachal Pradesh,2,Kangra,2,Current Use of Family Planning Methods,Injectables (%),0,0
Himachal Pradesh,2,Kangra,2,Unmet Need for Family Planning,Total unmet need7 (%),11.8,18.8
Himachal Pradesh,2,Kangra,2,Unmet Need for Family Planning,Unmet need for spacing7 (%),3.6,4.8
Himachal Pradesh,2,Kangra,2,Quality of Family Planning Services,Health worker ever talked to female nonusers about family planning (%),15.8,17.2
Himachal Pradesh,2,Kangra,2,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),52.2,48.1
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Mothers who had an antenatal checkup in the first trimester (%),51.5,74.5
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),56.3,81.9
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),78.8,93.9
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),63.4,57.8
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),38.5,23.9
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.4,97
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),88.7,83.3
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Average outofpocket expenditure per delivery in a public health facility (Rs,2087,2432
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Children born at home who were taken to a health facility for a checkup within 24 hours of birth (%),0,0
Himachal Pradesh,2,Kangra,2,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),85.9,0
Himachal Pradesh,2,Kangra,2,Delivery Care,Institutional births (%),90.2,87.8
Himachal Pradesh,2,Kangra,2,Delivery Care,Institutional births in public facility (%),75,68.7
Himachal Pradesh,2,Kangra,2,Delivery Care,Home births that were conducted by skilled health personnel10 (%),2,4.5
Himachal Pradesh,2,Kangra,2,Delivery Care,Births attended by skilled health personnel10 (%),87.5,90.9
Himachal Pradesh,2,Kangra,2,Delivery Care,Births delivered by caesarean section (%),28.2,21.5
Himachal Pradesh,2,Kangra,2,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),75.9,37.1
Himachal Pradesh,2,Kangra,2,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),22.3,21
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),83.9,68.6
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months fully vaccinated based on information from vaccination card only12 (%),92,83.7
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received BCG (%),97.4,95.2
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of polio vaccine13 (%),83.9,85.9
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or DPT vaccine (%),97.4,85.2
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received the first dose of measlescontaining vaccine (MCV) (%),95.2,81
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 2435 months who have received a second dose of measlescontaining vaccine (MCV) (%),28.7,0
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of rotavirus vaccine14 (%),86.1,0
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who have received 3 doses of penta or hepatitis B vaccine (%),97.4,75.6
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 935 months who received a vitamin A dose in the last 6 months (%),79,77.4
Himachal Pradesh,2,Kangra,2,Child Vaccinations and Vitamin A Supplementation,Children age 1223 months who received most of their vaccinations in a public health facility (%),95.5,100
Himachal Pradesh,2,Kangra,2,Treatment of Childhood Diseases,Children age 1223 months who received most of their vaccinations in a private health facility (%),2.4,0
Himachal Pradesh,2,Kangra,2,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5,7.1
Himachal Pradesh,2,Kangra,2,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,0
Himachal Pradesh,2,Kangra,2,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,0
Himachal Pradesh,2,Kangra,2,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,0
Himachal Pradesh,2,Kangra,2,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.4,0.6
Himachal Pradesh,2,Kangra,2,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),72.4,0
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),43.3,45.5
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),0,0
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children age 68 months receiving solid or semisolid food and breastmilk16 (%),0,0
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 623 months receiving an adequate diet16, 17 (%)",15.5,8.3
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,"Nonbreastfeeding children age 623 months receiving an adequate diet16, 17 (%)",0,0
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,"Total children age 623 months receiving an adequate diet16, 17 (%)",18.6,10.5
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (heightforage)18 (%),28,25.6
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weightforheight)18 (%),19.4,11.3
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weightforheight)19 (%),7.7,2.4
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weightforage)18 (%),32,23.3
Himachal Pradesh,2,Kangra,2,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weightforheight)20 (%),2.3,1
Himachal Pradesh,2,Kangra,2,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,15.2,18.8
Himachal Pradesh,2,Kangra,2,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,31,28.2
Himachal Pradesh,2,Kangra,2,Nutritional Status of Women,Women who have high risk waisttohip ratio (‚â•0,60.9,0
Himachal Pradesh,2,Kangra,2,Anaemia among Children and Women,Children age 659 months who are anaemic (<11,55.3,47.3
Himachal Pradesh,2,Kangra,2,Anaemia among Children and Women,Nonpregnant women age 1549 years who are anaemic (<12,63.7,60.2
Himachal Pradesh,2,Kangra,2,Anaemia among Children and Women,Pregnant women age 1549 years who are anaemic (<11,0,46.9
Himachal Pradesh,2,Kangra,2,Anaemia among Children and Women,All women age 1549 years who are anaemic22 (%),63.4,59.7
Himachal Pradesh,2,Kangra,2,Anaemia among Children and Women,All women age 1519 years who are anaemic22 (%),57.7,56.9
Himachal Pradesh,2,Kangra,2,Blood Sugar Level among women,Blood sugar level  high (141160 mg/dl)23 (%),7.4,0
Himachal Pradesh,2,Kangra,2,Blood Sugar Level among women,Blood sugar level  very high (>160 mg/dl)23 (%),7.9,0
Himachal Pradesh,2,Kangra,2,Blood Sugar Level among women,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),16.4,0
Himachal Pradesh,2,Kangra,2,Blood Sugar Level among men,Blood sugar level  high (141160 mg/dl)23 (%),6,0
Himachal Pradesh,2,Kangra,2,Blood Sugar Level among men,Blood sugar level  very high (>160 mg/dl)23 (%),8.4,0
Himachal Pradesh,2,Kangra,2,Blood Sugar Level among men,Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),15.7,0
Himachal Pradesh,2,Kangra,2,Hypertension among women,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),13.4,0
Himachal Pradesh,2,Kangra,2,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),6.8,0
Himachal Pradesh,2,Kangra,2,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),24.9,0
Himachal Pradesh,2,Kangra,2,Hypertension among men,Mildly elevated blood pressure (Systolic 140159 mm of Hg and/or Diastolic 9099 mm of Hg) (%),17.5,0
Himachal Pradesh,2,Kangra,2,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),5.1,0
Himachal Pradesh,2,Kangra,2,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),26.6,0
Himachal Pradesh,2,Kangra,2,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.2,0
Himachal Pradesh,2,Kangra,2,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.2,0
Himachal Pradesh,2,Kangra,2,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Himachal Pradesh,2,Kangra,2,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),1.2,0
Himachal Pradesh,2,Kangra,2,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),32.9,0
Himachal Pradesh,2,Kangra,2,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),1.1,0
Himachal Pradesh,2,Kangra,2,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),34.1,0
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Female population age 6 years and above who ever attended school (%),73.8,71.2
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,Population below age 15 years (%),19.1,21.6
Himachal Pradesh,2,Kinnaur,12,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",967,1048
