State,ST_CEN_CD,District,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Uttarakhand,5,Champawat,10,Maternal and Child Health,Mothers who had an antenatal check-up in the first trimester (%),72.3,43.7
Uttarakhand,5,Champawat,10,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),62,29
Uttarakhand,5,Champawat,10,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),96.6,95.2
Uttarakhand,5,Champawat,10,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),57.7,27.3
Uttarakhand,5,Champawat,10,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),30.7,9.7
Uttarakhand,5,Champawat,10,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100,97.3
Uttarakhand,5,Champawat,10,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),80.8,50.7
Uttarakhand,5,Champawat,10,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs,2578,2139
Uttarakhand,5,Champawat,10,Maternal and Child Health,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.8,0
Uttarakhand,5,Champawat,10,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),80.5,0
Uttarakhand,5,Champawat,10,Delivery Care,Institutional births (%),79.8,73.3
Uttarakhand,5,Champawat,10,Delivery Care,Institutional births in public facility (%),51.8,54.1
Uttarakhand,5,Champawat,10,Delivery Care,Home births that were conducted by skilled health personnel10 (%),5.6,2.7
Uttarakhand,5,Champawat,10,Delivery Care,Births attended by skilled health personnel10 (%),80.7,74
Uttarakhand,5,Champawat,10,Delivery Care,Births delivered by caesarean section (%),16.3,13
Uttarakhand,5,Champawat,10,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),45.1,51.8
Uttarakhand,5,Champawat,10,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),6.9,5.5
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),91.9,68.4
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),91.6,76.4
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),98,98.9
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine13 (%),93.9,80.2
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),97.2,92
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),98.7,86.3
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),37.7,0
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),46.7,0
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.1,52
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),56.9,37.3
Uttarakhand,5,Champawat,10,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),97,95.8
Uttarakhand,5,Champawat,10,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),3,4.2
Uttarakhand,5,Champawat,10,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.2,15.2
Uttarakhand,5,Champawat,10,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,43.1
Uttarakhand,5,Champawat,10,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,19.6
Uttarakhand,5,Champawat,10,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,64.3
Uttarakhand,5,Champawat,10,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0,7.9
Uttarakhand,5,Champawat,10,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,67.9
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),46.3,32.9
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),57.2,60
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),0,0
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",9.9,10.6
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,"Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",0,0
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,"Total children age 6-23 months receiving an adequate diet16, 17 (%)",9,9.8
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height-for-age)18 (%),24.9,30.5
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight-for-height)18 (%),12.4,17.4
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight-for-height)19 (%),5.8,6.1
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight-for-age)18 (%),15.3,21.2
Uttarakhand,5,Champawat,10,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight-for-height)20 (%),4.7,5.4
Uttarakhand,5,Champawat,10,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,14.6,20.6
Uttarakhand,5,Champawat,10,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,17.9,17.1
Uttarakhand,5,Champawat,10,Nutritional Status of Women,Women who have high risk waist-to-hip ratio (‚â•0,59.9,0
Uttarakhand,5,Champawat,10,Anaemia among Children and Women,Children age 6-59 months who are anaemic (<11,43.1,46.1
Uttarakhand,5,Champawat,10,Anaemia among Children and Women,Non-pregnant women age 15-49 years who are anaemic (<12,32.6,35.7
Uttarakhand,5,Champawat,10,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic (<11,30.1,33.5
Uttarakhand,5,Champawat,10,Anaemia among Children and Women,All women age 15-49 years who are anaemic22 (%),32.5,35.6
Uttarakhand,5,Champawat,10,Anaemia among Children and Women,All women age 15-19 years who are anaemic22 (%),33.6,38
Uttarakhand,5,Champawat,10,Blood Sugar Level among women,Blood sugar level - high (141-160 mg/dl)23 (%),3.3,0
Uttarakhand,5,Champawat,10,Blood Sugar Level among women,Blood sugar level - very high (>160 mg/dl)23 (%),3.7,0
Uttarakhand,5,Champawat,10,Blood Sugar Level among women,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),7.9,0
Uttarakhand,5,Champawat,10,Blood Sugar Level among men,Blood sugar level - high (141-160 mg/dl)23 (%),3.8,0
Uttarakhand,5,Champawat,10,Blood Sugar Level among men,Blood sugar level - very high (>160 mg/dl)23 (%),6.8,0
Uttarakhand,5,Champawat,10,Blood Sugar Level among men,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),11.3,0
Uttarakhand,5,Champawat,10,Hypertension among women,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,0
Uttarakhand,5,Champawat,10,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),5,0
Uttarakhand,5,Champawat,10,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),19.9,0
Uttarakhand,5,Champawat,10,Hypertension among men,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.7,0
Uttarakhand,5,Champawat,10,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),7.9,0
Uttarakhand,5,Champawat,10,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),29.7,0
Uttarakhand,5,Champawat,10,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),1.2,0
Uttarakhand,5,Champawat,10,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0.5,0
Uttarakhand,5,Champawat,10,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Uttarakhand,5,Champawat,10,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),4.9,0
Uttarakhand,5,Champawat,10,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),38.7,0
Uttarakhand,5,Champawat,10,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.2,0
Uttarakhand,5,Champawat,10,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),33.1,0
Uttarakhand,5,Dehradun,5,Population and Household Profile,Female population age 6 years and above who ever attended school (%),82.9,79.9
Uttarakhand,5,Dehradun,5,Population and Household Profile,Population below age 15 years (%),23.1,24.1
Uttarakhand,5,Dehradun,5,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",915,936
Uttarakhand,5,Dehradun,5,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",823,832
Uttarakhand,5,Dehradun,5,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),95.6,87.4
Uttarakhand,5,Dehradun,5,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),73.7,0
Uttarakhand,5,Dehradun,5,Population and Household Profile,Population living in households with electricity (%),99.7,99.5
Uttarakhand,5,Dehradun,5,Population and Household Profile,Population living in households with an improved drinking-water source1 (%),99,99.8
Uttarakhand,5,Dehradun,5,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),83.9,77.1
Uttarakhand,5,Dehradun,5,Population and Household Profile,Households using clean fuel for cooking3 (%),88.8,84.9
Uttarakhand,5,Dehradun,5,Population and Household Profile,Households using iodized salt (%),92.3,99.1
Uttarakhand,5,Dehradun,5,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),67.3,31.2
Uttarakhand,5,Dehradun,5,Population and Household Profile,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),19.3,0
Uttarakhand,5,Dehradun,5,Characteristics of Women,Women who are literate4 (%),85.8,0
Uttarakhand,5,Dehradun,5,Characteristics of Women,Women with 10 or more years of schooling (%),62.6,60.3
Uttarakhand,5,Dehradun,5,Marriage and Fertility,Women age 20-24 years married before age 18 years (%),6.6,8.6
Uttarakhand,5,Dehradun,5,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),1,1.3
Uttarakhand,5,Dehradun,5,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.4,1.7
Uttarakhand,5,Dehradun,5,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),94.1,83.7
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,Any method6 (%),75,59.8
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,Any modern method6 (%),59.1,53.1
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,Female sterilization (%),19.2,23.5
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,Male sterilization (%),0.5,0.7
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,IUD/PPIUD (%),1.9,1.7
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,Pill (%),2.8,3.3
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,Condom (%),32.8,23.6
Uttarakhand,5,Dehradun,5,Current Use of Family Planning Methods,Injectables (%),1,0.3
Uttarakhand,5,Dehradun,5,Unmet Need for Family Planning,Total unmet need7 (%),6.5,11.7
Uttarakhand,5,Dehradun,5,Unmet Need for Family Planning,Unmet need for spacing7 (%),2.8,3.8
Uttarakhand,5,Dehradun,5,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),27.7,17
Uttarakhand,5,Dehradun,5,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),66.4,53
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Mothers who had an antenatal check-up in the first trimester (%),83.5,71.9
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),75.3,47.1
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),98.4,97.5
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),57.7,29.2
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),33.2,10
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98,94.3
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),82.4,68.6
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Average out-of-pocket expenditure per delivery in a public health facility (Rs,4277,2126
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0,6.3
Uttarakhand,5,Dehradun,5,Maternal and Child Health,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),84.2,0
Uttarakhand,5,Dehradun,5,Delivery Care,Institutional births (%),91.7,83.7
Uttarakhand,5,Dehradun,5,Delivery Care,Institutional births in public facility (%),49.4,49.5
Uttarakhand,5,Dehradun,5,Delivery Care,Home births that were conducted by skilled health personnel10 (%),0.7,2.4
Uttarakhand,5,Dehradun,5,Delivery Care,Births attended by skilled health personnel10 (%),92.7,85.2
Uttarakhand,5,Dehradun,5,Delivery Care,Births delivered by caesarean section (%),25.9,16.6
Uttarakhand,5,Dehradun,5,Delivery Care,Births in a private health facility that were delivered by caesarean section (%),34.5,34.8
Uttarakhand,5,Dehradun,5,Delivery Care,Births in a public health facility that were delivered by caesarean section (%),22.8,9.4
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),76,60.7
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),83,73.3
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received BCG (%),95.4,94
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of polio vaccine13 (%),76,68.5
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),87.8,85.8
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),86.2,87.5
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),40.5,0
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),38.9,0
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.9,61.7
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),61,36.1
Uttarakhand,5,Dehradun,5,Child Vaccinations and Vitamin A Supplementation,Children age 12-23 months who received most of their vaccinations in a public health facility (%),96,87.4
Uttarakhand,5,Dehradun,5,Treatment of Childhood Diseases,Children age 12-23 months who received most of their vaccinations in a private health facility (%),4,11.8
Uttarakhand,5,Dehradun,5,Treatment of Childhood Diseases,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.7,17.9
Uttarakhand,5,Dehradun,5,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),0,56.4
Uttarakhand,5,Dehradun,5,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),0,22.2
Uttarakhand,5,Dehradun,5,Treatment of Childhood Diseases,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,75.4
Uttarakhand,5,Dehradun,5,Treatment of Childhood Diseases,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.4,1.1
Uttarakhand,5,Dehradun,5,Treatment of Childhood Diseases,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),0,85
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children under age 3 years breastfed within one hour of birth15 (%),55.4,30.6
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children under age 6 months exclusively breastfed16 (%),55.4,69
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),0,55.6
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,"Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",14.4,12.6
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,"Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",0,0
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,"Total children age 6-23 months receiving an adequate diet16, 17 (%)",13.3,11.5
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are stunted (height-for-age)18 (%),20.9,28.5
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are wasted (weight-for-height)18 (%),10.1,30.1
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are severely wasted (weight-for-height)19 (%),2.4,12
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are underweight (weight-for-age)18 (%),19.1,30.7
Uttarakhand,5,Dehradun,5,Child Feeding Practices and Nutritional Status of Children,Children under 5 years who are overweight (weight-for-height)20 (%),3.8,4
Uttarakhand,5,Dehradun,5,Nutritional Status of Women,Women whose Body Mass Index (BMI) is below normal (BMI <18,13.1,16.2
Uttarakhand,5,Dehradun,5,Nutritional Status of Women,Women who are overweight or obese (BMI ‚â•25,39.8,24.4
Uttarakhand,5,Dehradun,5,Nutritional Status of Women,Women who have high risk waist-to-hip ratio (‚â•0,58.7,0
Uttarakhand,5,Dehradun,5,Anaemia among Children and Women,Children age 6-59 months who are anaemic (<11,59.5,50.6
Uttarakhand,5,Dehradun,5,Anaemia among Children and Women,Non-pregnant women age 15-49 years who are anaemic (<12,47.9,42.3
Uttarakhand,5,Dehradun,5,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic (<11,0,33.4
Uttarakhand,5,Dehradun,5,Anaemia among Children and Women,All women age 15-49 years who are anaemic22 (%),47.9,41.9
Uttarakhand,5,Dehradun,5,Anaemia among Children and Women,All women age 15-19 years who are anaemic22 (%),45.6,45.3
Uttarakhand,5,Dehradun,5,Blood Sugar Level among women,Blood sugar level - high (141-160 mg/dl)23 (%),4.5,0
Uttarakhand,5,Dehradun,5,Blood Sugar Level among women,Blood sugar level - very high (>160 mg/dl)23 (%),8.2,0
Uttarakhand,5,Dehradun,5,Blood Sugar Level among women,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),13.8,0
Uttarakhand,5,Dehradun,5,Blood Sugar Level among men,Blood sugar level - high (141-160 mg/dl)23 (%),5.8,0
Uttarakhand,5,Dehradun,5,Blood Sugar Level among men,Blood sugar level - very high (>160 mg/dl)23 (%),10.6,0
Uttarakhand,5,Dehradun,5,Blood Sugar Level among men,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%),17.8,0
Uttarakhand,5,Dehradun,5,Hypertension among women,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.7,0
Uttarakhand,5,Dehradun,5,Hypertension among women,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),6,0
Uttarakhand,5,Dehradun,5,Hypertension among women,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),23.7,0
Uttarakhand,5,Dehradun,5,Hypertension among men,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.9,0
Uttarakhand,5,Dehradun,5,Hypertension among men,Moderately or severely elevated blood pressure (Systolic ‚â•160mm of Hg and/or Diastolic ‚â•100mm of Hg) (%),10.2,0
Uttarakhand,5,Dehradun,5,Hypertension among men,Elevated blood pressure (Systolic ‚â•140 mm of Hg and/or Diastolic ‚â•90 mm of Hg) or taking medicine to control blood pressure (%),31.9,0
Uttarakhand,5,Dehradun,5,Screening for Cancer among Women,Ever undergone a screening test for cervical cancer (%),0.2,0
Uttarakhand,5,Dehradun,5,Screening for Cancer among Women,Ever undergone a breast examination for breast cancer (%),0,0
Uttarakhand,5,Dehradun,5,Screening for Cancer among Women,Ever undergone an oral cavity examination for oral cancer (%),0,0
Uttarakhand,5,Dehradun,5,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who use any kind of tobacco (%),2.4,0
Uttarakhand,5,Dehradun,5,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who use any kind of tobacco (%),25.6,0
Uttarakhand,5,Dehradun,5,Tobacco Use and Alcohol Consumption among Adults,Women age 15 years and above who consume alcohol (%),0.2,0
Uttarakhand,5,Dehradun,5,Tobacco Use and Alcohol Consumption among Adults,Men age 15 years and above who consume alcohol (%),21.6,0
Uttarakhand,5,Haridwar,13,Population and Household Profile,Female population age 6 years and above who ever attended school (%),73.9,69
Uttarakhand,5,Haridwar,13,Population and Household Profile,Population below age 15 years (%),31,31.9
Uttarakhand,5,Haridwar,13,Population and Household Profile,"Sex ratio of the total population (females per 1,000 males)",946,929
Uttarakhand,5,Haridwar,13,Population and Household Profile,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",985,921
Uttarakhand,5,Haridwar,13,Population and Household Profile,Children under age 5 years whose birth was registered with the civil authority (%),88,69.9
Uttarakhand,5,Haridwar,13,Population and Household Profile,Deaths in the last 3 years registered with the civil authority (%),67.1,0
Uttarakhand,5,Haridwar,13,Population and Household Profile,Population living in households with electricity (%),99.7,97.9
Uttarakhand,5,Haridwar,13,Population and Household Profile,Population living in households with an improved drinking-water source1 (%),99.6,99.8
Uttarakhand,5,Haridwar,13,Population and Household Profile,Population living in households that use an improved sanitation facility2 (%),69.8,60.6
Uttarakhand,5,Haridwar,13,Population and Household Profile,Households using clean fuel for cooking3 (%),61.5,46.2
Uttarakhand,5,Haridwar,13,Population and Household Profile,Households using iodized salt (%),89.8,96.5
Uttarakhand,5,Haridwar,13,Population and Household Profile,Households with any usual member covered under a health insurance/financing scheme (%),46.6,6.4
Uttarakhand,5,Haridwar,13,Population and Household Profile,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),40.3,0
Uttarakhand,5,Haridwar,13,Characteristics of Women,Women who are literate4 (%),73.7,0
Uttarakhand,5,Haridwar,13,Characteristics of Women,Women with 10 or more years of schooling (%),40.3,29.1
Uttarakhand,5,Haridwar,13,Marriage and Fertility,Women age 20-24 years married before age 18 years (%),9.9,15.5
Uttarakhand,5,Haridwar,13,Marriage and Fertility,Births in the 5 years preceding the survey that are third or higher order (%),3.9,4.5
Uttarakhand,5,Haridwar,13,Marriage and Fertility,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.3,2.6
Uttarakhand,5,Haridwar,13,Marriage and Fertility,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),85.4,60.2
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,Any method6 (%),63.6,41.5
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,Any modern method6 (%),50.9,36.9
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,Female sterilization (%),12.8,12.3
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,Male sterilization (%),0.1,0.1
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,IUD/PPIUD (%),1.7,1.2
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,Pill (%),3.8,4.9
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,Condom (%),30.6,17.7
Uttarakhand,5,Haridwar,13,Current Use of Family Planning Methods,Injectables (%),0.5,0.5
Uttarakhand,5,Haridwar,13,Unmet Need for Family Planning,Total unmet need7 (%),11.8,17.8
Uttarakhand,5,Haridwar,13,Unmet Need for Family Planning,Unmet need for spacing7 (%),4.1,4.7
Uttarakhand,5,Haridwar,13,Quality of Family Planning Services,Health worker ever talked to female non-users about family planning (%),11.4,13.6
Uttarakhand,5,Haridwar,13,Quality of Family Planning Services,Current users ever told about side effects of current method8 (%),52.2,39.5
Uttarakhand,5,Haridwar,13,Maternal and Child Health,Mothers who had an antenatal check-up in the first trimester (%),57.4,42.6
Uttarakhand,5,Haridwar,13,Maternal and Child Health,Mothers who had at least 4 antenatal care visits (%),48.5,24.2
Uttarakhand,5,Haridwar,13,Maternal and Child Health,Mothers whose last birth was protected against neonatal tetanus9 (%),89.7,87.9
Uttarakhand,5,Haridwar,13,Maternal and Child Health,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),38.2,19.1
Uttarakhand,5,Haridwar,13,Maternal and Child Health,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.8,3.6
Uttarakhand,5,Haridwar,13,Maternal and Child Health,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93.2,89.7
Uttarakhand,5,Haridwar,13,Maternal and Child Health,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.2,52.7
